global_step,wall_time_s,ep_return_mean,ep_return_std,policy_loss,value_loss,entropy,approx_kl,eval_return_mean,eval_return_std
4000,5.976924896240234,-79.89704865217209,21.96934766680316,-0.0008064089305641175,94.24759216308594,1.5994428038597106,0.0002479466129443608,,
8000,12.729208707809448,-69.91051650047302,21.011968024303183,-0.0019635456616136082,67.78758010864257,1.5891378283500672,0.00017801825160859152,,
12000,18.34280490875244,-72.22057676315308,18.14670869407133,-0.0012023611364806897,47.62727737426758,1.5696213245391846,0.0005105936742620554,,
16000,23.636000633239746,-74.1029469370842,23.505839081889427,-0.000615839288289255,48.70999755859375,1.5296786308288575,0.00047795600308261357,,
20000,30.701517581939697,-66.0585508942604,17.384609454604913,-0.0022699039805447628,32.8650520324707,1.4797728896141051,0.001829075899149757,,
24000,37.469133377075195,-65.7360970377922,14.443868847284559,-0.004782640550673634,34.31188316345215,1.4528436541557312,0.0015829970317427055,,
28000,45.28966784477234,-65.7666782438755,18.687402118578966,-0.0036928357409002468,32.590565872192386,1.4126382231712342,0.0034500220057476993,,
32000,53.07645845413208,-60.09872251749039,12.203565089632606,-0.003939646697137533,27.621801567077636,1.421850848197937,0.001566811156337887,,
36000,62.592889070510864,-65.95483100414276,17.90444068850375,-0.002611110563351193,34.19119987487793,1.411707866191864,0.0035844024990219657,,
40000,68.87732720375061,-67.15003824234009,18.796586091443718,-0.003034468579652305,29.591733741760255,1.376818299293518,0.002432677078662282,,
44000,84.55367159843445,-71.98339250683784,18.356412154920832,-0.0035071843111266652,34.839473724365234,1.349076271057129,0.0010614224622258917,-74.18299720622599,23.049435342998382
48000,94.38188004493713,-70.89528468251228,21.512541789191737,-0.0026527198568607525,37.36147575378418,1.2707863926887513,0.002831534256576562,-74.18299720622599,23.049435342998382
52000,102.16270089149475,-74.24718141555786,21.209171720780947,-0.004544424782216084,38.09316520690918,1.2217968344688415,0.0028799119463074007,-74.18299720622599,23.049435342998382
56000,109.08570718765259,-73.94813644886017,22.690927437930817,-0.003258111284502441,36.481540298461915,1.1443061470985412,0.003214572557364592,-74.18299720622599,23.049435342998382
60000,116.23792958259583,-77.25277918577194,21.814942285609312,-0.006000934696135429,36.57389144897461,1.1342583298683167,0.002939559423287097,-74.18299720622599,23.049435342998382
64000,124.09663128852844,-72.7111884355545,20.547897873635083,-0.004219459491549049,27.551793098449707,1.1501731991767883,0.00480674920254387,-74.18299720622599,23.049435342998382
68000,130.60013628005981,-77.2998036146164,21.95757356635317,-0.0031855193007892524,30.787157821655274,1.2135910153388978,0.0014048174358322284,-74.18299720622599,23.049435342998382
72000,137.89175057411194,-71.7339882850647,21.249386504126182,-0.0029311408084467415,23.18888282775879,1.2278818607330322,4.475672364545602e-05,-74.18299720622599,23.049435342998382
76000,144.10467648506165,-70.54327702522278,20.868424533997544,-0.004141235319548286,30.77693862915039,1.2061022996902466,0.0028365962958414536,-74.18299720622599,23.049435342998382
80000,150.52759075164795,-71.33805936574936,20.12085617955905,-0.003091496900810542,29.4753999710083,1.1608370065689086,0.0007713847851070265,-74.18299720622599,23.049435342998382
84000,164.90836238861084,-68.71528005599976,18.4156340900099,-0.007452531209525959,17.422136211395262,1.175235879421234,0.00480246217478999,-64.39142754860222,17.39828037969169
88000,170.99118828773499,-71.48379325866699,18.811166993682047,-0.002591757674856776,28.313565063476563,1.167096209526062,0.0012514575073728329,-64.39142754860222,17.39828037969169
92000,178.23015093803406,-67.10321426391602,17.30193376834667,-0.004656740566715589,20.658949089050292,1.159042489528656,0.004282705805962905,-64.39142754860222,17.39828037969169
96000,182.51744484901428,-67.59776520729065,15.00145909184232,-0.005125079992537707,19.66525020599365,1.1150058388710022,0.0030312152754049747,-64.39142754860222,17.39828037969169
100000,192.95699954032898,-71.48684734106064,16.058960940436286,-0.004848132368448832,19.909898948669433,1.0579605102539062,0.004789233405608684,-64.39142754860222,17.39828037969169
104000,199.81256484985352,-74.6830044388771,20.2910015131149,-0.0027245646937905654,28.235685920715333,1.0073085010051728,0.005664646045925714,-64.39142754860222,17.39828037969169
108000,210.64403247833252,-67.79517865180969,20.843607304639164,-0.004083136025893807,29.928093910217285,1.0745364904403687,0.003117751173704164,-64.39142754860222,17.39828037969169
112000,216.66712379455566,-68.48457139730453,18.72829097084758,-0.003305079343107842,18.867276000976563,1.0662587523460387,0.004904299037298188,-64.39142754860222,17.39828037969169
116000,222.29789423942566,-65.59148079156876,15.30622747635216,-0.005993551593041069,17.27104949951172,1.0705610513687134,0.0015363414466264657,-64.39142754860222,17.39828037969169
120000,229.50478148460388,-64.50762671232224,19.096120170252824,-0.0055356734235150196,12.611983299255371,1.0565953135490418,0.002973922115052119,-64.39142754860222,17.39828037969169
124000,243.09321904182434,-68.75054788589478,15.439636595125918,-0.005159141123023225,17.59268636703491,1.0690285682678222,0.005455216730479151,-64.11459105461836,22.110368640464674
128000,247.77284145355225,-63.64102512598038,14.045297612152346,-0.004172762777772743,16.028207206726073,1.0763031482696532,0.002493630662793289,-64.11459105461836,22.110368640464674
132000,252.8483989238739,-64.48962825536728,14.95105645431234,-0.003621978994614139,16.58225107192993,1.093830120563507,0.007268245262093842,-64.11459105461836,22.110368640464674
136000,260.0099184513092,-69.35964980721474,17.739674058828463,-0.003434601768152845,21.00648422241211,1.0538050055503845,0.006781505190883763,-64.11459105461836,22.110368640464674
140000,267.787935256958,-67.75017520785332,19.546001509225533,-0.004805887062102565,23.886179733276368,1.0323606610298157,0.00522118520298136,-64.11459105461836,22.110368640464674
144000,275.02736043930054,-65.68781989812851,13.86509616832086,-0.009894798057774701,15.102252578735351,1.0484638452529906,0.007688850580947504,-64.11459105461836,22.110368640464674
148000,282.3448133468628,-67.56664910912514,12.9923225232278,-0.005681801264950393,13.874933528900147,1.082239854335785,0.005952036070016531,-64.11459105461836,22.110368640464674
152000,290.74834156036377,-69.97899341583252,19.525570939346867,-0.005709692428354174,16.17653465270996,1.0441038131713867,0.007539120712317526,-64.11459105461836,22.110368640464674
156000,298.13524746894836,-68.32975769042969,17.804109504544655,-0.0063425453728996216,11.503771591186524,1.0620486378669738,0.006162850977076839,-64.11459105461836,22.110368640464674
160000,306.6366169452667,-70.17011904716492,16.78626110363373,-0.004191969314434907,15.213384246826172,1.033747947216034,0.000489044192363508,-64.11459105461836,22.110368640464674
164000,319.26082968711853,-64.06282192468643,18.05577357096412,-0.007160233517332593,14.89679708480835,1.0712347865104674,0.008072131406515836,-64.96786045189947,16.844542041236295
168000,327.3486878871918,-70.31827676296234,17.009432105840162,-0.008483799189639596,16.35317506790161,1.0287170648574828,0.0073542211786843835,-64.96786045189947,16.844542041236295
172000,332.82437539100647,-68.28499937057495,14.664418883787382,-0.0046612059285398464,10.546356296539306,1.0630479335784913,0.002407606400064366,-64.96786045189947,16.844542041236295
176000,339.67190980911255,-65.74903410673141,15.443626050819779,-0.007672349463372185,8.426716566085815,1.0567748904228211,0.003424676649592584,-64.96786045189947,16.844542041236295
180000,347.1879663467407,-67.79898452758789,16.271139783592158,-0.004212809490427993,15.795362949371338,1.008183765411377,0.0032357254633097908,-64.96786045189947,16.844542041236295
184000,353.25208473205566,-64.81030941009521,13.942197913105456,-0.006289704269807172,11.138537502288818,0.9854131758213043,0.010416078171692789,-64.96786045189947,16.844542041236295
188000,361.5596454143524,-64.27231520414352,18.342983346665715,-0.004936822466629876,11.787406635284423,0.9588395118713379,0.005317407200345769,-64.96786045189947,16.844542041236295
192000,371.68423080444336,-65.73491132259369,13.340425126818024,-0.005723464120683896,7.036764430999756,0.9412067294120788,0.003940811515494716,-64.96786045189947,16.844542041236295
196000,378.34641671180725,-70.89020013809204,16.725113444813143,-0.006249114846655424,10.624832725524902,0.9400435447692871,0.004414571975163817,-64.96786045189947,16.844542041236295
200000,387.3091356754303,-69.95483213663101,17.75646304896061,-0.006963375720350662,12.195436573028564,0.9607108771800995,0.005791022289854786,-64.96786045189947,16.844542041236295
204000,407.643670797348,-64.6647881269455,16.9947325351179,-0.007690167526869729,8.655838298797608,0.9971337616443634,0.00341223261639243,-64.23061137087643,16.914979201139662
208000,414.9844436645508,-64.00364261865616,15.852617931517944,-0.007376954989740625,10.64707612991333,0.9394954025745392,0.009974245441844687,-64.23061137087643,16.914979201139662
212000,420.5908226966858,-67.1945326924324,15.436553796812824,-0.006913134755644368,7.820167493820191,0.9183581352233887,0.004602489824173972,-64.23061137087643,16.914979201139662
216000,427.6080343723297,-64.7088012099266,20.12310141595752,-0.006677758238355924,7.239142513275146,0.9149542391300202,0.004805060802027583,-64.23061137087643,16.914979201139662
220000,433.31362104415894,-66.62895482778549,17.49603369943676,-0.008843975283981642,12.505833148956299,0.9366757035255432,0.008841510724819576,-64.23061137087643,16.914979201139662
224000,439.7659578323364,-66.57214039564133,14.255439738628048,-0.00933874861927082,8.34701223373413,0.9019622385501862,0.008055594970937819,-64.23061137087643,16.914979201139662
228000,445.66621255874634,-66.39498752355576,14.81549725142967,-0.0052926910280559625,7.933385515213013,0.923666137456894,0.0022292322137654973,-64.23061137087643,16.914979201139662
232000,451.56264448165894,-69.02515423297882,15.153368028019662,-0.006965896967643293,6.838315105438232,0.876740300655365,0.004173758230172098,-64.23061137087643,16.914979201139662
236000,458.8342957496643,-66.12340787053108,18.70525178982204,-0.006087907720667607,8.754550218582153,0.8746832728385925,0.008097680267489827,-64.23061137087643,16.914979201139662
240000,467.50595355033875,-68.57022476196289,20.07018953386782,-0.0032140978842507993,12.875230312347412,0.8928408682346344,0.0021519915088623167,-64.23061137087643,16.914979201139662
244000,481.96041989326477,-64.89152094721794,14.390738176052741,-0.00680470470370107,8.296634721755982,0.9042654991149902,0.006818950100569055,-65.19340025354177,17.775744647470457
248000,489.83197140693665,-70.13750690221786,16.51950007542242,-0.003714585089861977,10.387159252166748,0.9288383960723877,0.005085452245470756,-65.19340025354177,17.775744647470457
252000,496.8748846054077,-65.80103880167007,14.848185348842529,-0.006119650775100993,7.677235317230225,0.9134214103221894,0.006186955241719261,-65.19340025354177,17.775744647470457
256000,503.4284358024597,-68.77755665779114,18.543503812266625,-0.007239260995605257,9.86487045288086,0.9018757939338684,0.003330539749003947,-65.19340025354177,17.775744647470457
260000,508.0162253379822,-66.10766845941544,17.66671686440687,-0.006440597226920986,8.220690631866455,0.8638658106327057,0.0049868188633408915,-65.19340025354177,17.775744647470457
264000,513.0320572853088,-65.44102919101715,14.972871430430803,-0.004871479633652287,7.421873998641968,0.8542075872421264,0.00623447936587036,-65.19340025354177,17.775744647470457
268000,521.0308692455292,-66.82764774560928,15.03197478710242,-0.005838544838343918,5.910613489151001,0.8189944505691529,0.0040468144460271025,-65.19340025354177,17.775744647470457
272000,526.7208902835846,-65.60736659169197,14.60311147833762,-0.004938998056730881,8.071032285690308,0.8579153895378113,0.0043042504019880305,-65.19340025354177,17.775744647470457
276000,534.0454924106598,-61.15338575839996,13.82713096765329,-0.006714794404571833,8.399679851531982,0.8392536640167236,0.003137229387629015,-65.19340025354177,17.775744647470457
280000,540.6135623455048,-66.30624198913574,14.764585254995364,-0.005242323491256684,8.882322931289673,0.8453470170497894,0.006711957580409944,-65.19340025354177,17.775744647470457
284000,551.295726776123,-67.83767223358154,18.010249319476117,-0.004715993567990751,10.076029586791993,0.8572627663612366,0.0015101981513823582,-63.11886573582888,16.581966115808708
288000,558.6537177562714,-62.93322592973709,15.998782790908058,-0.006191503183140101,6.131437587738037,0.8263782858848572,0.003752694487862751,-63.11886573582888,16.581966115808708
292000,565.2166538238525,-67.52258878946304,16.347954491127304,-0.00576582892394315,9.352467727661132,0.8306389570236206,0.011206228920491413,-63.11886573582888,16.581966115808708
296000,571.2829542160034,-63.235900700092316,16.929482188112797,-0.006071571126890695,6.425722885131836,0.8351022601127625,0.003950063454976771,-63.11886573582888,16.581966115808708
300000,577.814868927002,-62.63286355137825,16.878431964378947,-0.008636753550730703,7.262218379974366,0.861799556016922,0.01064051385037601,-63.11886573582888,16.581966115808708
304000,585.2952632904053,-62.38468649983406,13.546982476609049,-0.006417669935462378,4.178327822685242,0.8133066833019257,0.010521206829076046,-63.11886573582888,16.581966115808708
308000,592.261207818985,-65.72560715675354,14.795447158559822,-0.007425422747619414,6.412704038619995,0.8222193479537964,0.004264253537985496,-63.11886573582888,16.581966115808708
312000,598.1073246002197,-65.53556674718857,14.190926206353057,-0.005486156368317707,6.977340459823608,0.8496976435184479,0.00423763935694782,-63.11886573582888,16.581966115808708
316000,603.5746834278107,-64.53331679105759,15.083835540997088,-0.0068348710447704965,5.636865139007568,0.8835682094097137,0.006669792592525514,-63.11886573582888,16.581966115808708
320000,610.5975813865662,-68.09346401691437,15.830218395988823,-0.005186851891766597,9.745234489440918,0.8943353831768036,0.007995159178972245,-63.11886573582888,16.581966115808708
324000,624.9585239887238,-67.81046837568283,16.702948144318253,-0.006742947410326394,6.099895000457764,0.862162572145462,0.005892712617525842,-64.00640698708594,17.16489070195518
328000,630.8788282871246,-60.461324483156204,13.729837753699226,-0.007334061600112652,5.692949390411377,0.8853000938892365,0.006297278124839068,-64.00640698708594,17.16489070195518
332000,635.5004086494446,-65.86363151669502,16.715951186130738,-0.0063485412580582155,8.726839876174926,0.8605979800224304,0.0015648418472070879,-64.00640698708594,17.16489070195518
336000,641.8118567466736,-63.80869817733765,15.99820133095643,-0.003607841438167725,8.56157636642456,0.891195434331894,0.0031867827907262835,-64.00640698708594,17.16489070195518
340000,648.8834362030029,-67.24658989906311,16.036810248811072,-0.004643414390739053,6.416751337051392,0.883243590593338,0.002096063960925676,-64.00640698708594,17.16489070195518
344000,654.3591225147247,-67.90829688310623,15.574646039275304,-0.004426003546221224,8.572570180892944,0.8892888009548188,0.002723408193909563,-64.00640698708594,17.16489070195518
348000,659.8913116455078,-67.48750483989716,18.112917220762835,-0.004723081826542597,7.494655513763428,0.8423266768455505,0.0029890457808505744,-64.00640698708594,17.16489070195518
352000,665.6150999069214,-64.2557944059372,16.229150993065012,-0.006919183032276699,5.508464622497558,0.8731365144252777,0.0057576020306441935,-64.00640698708594,17.16489070195518
356000,672.8644652366638,-68.2160415649414,16.465296218950193,-0.006684273234878979,6.674620866775513,0.8676198542118072,0.0033239212876651435,-64.00640698708594,17.16489070195518
360000,677.7144267559052,-64.60907489061356,16.177256913985957,-0.007130061180486003,6.2018266201019285,0.8932356238365173,0.0055718485498800875,-64.00640698708594,17.16489070195518
364000,689.8455281257629,-66.28945136070251,17.077137169867235,-0.0040972833287281855,8.20618462562561,0.8797653257846832,0.0061773534519597995,-61.54412376135588,16.816129380912972
368000,695.1095266342163,-63.938703656196594,13.597812672830695,-0.005798376001029571,5.741588973999024,0.8859257519245147,0.005486605613259599,-61.54412376135588,16.816129380912972
372000,701.1162233352661,-64.38272511959076,14.481384122765181,-0.004828158065754295,6.477749013900757,0.8848079025745392,0.006879920711818463,-61.54412376135588,16.816129380912972
376000,707.8964445590973,-66.4982618689537,14.352541283621811,-0.00627370523288846,7.392885732650757,0.8313466548919678,0.006225310029549291,-61.54412376135588,16.816129380912972
380000,714.0466561317444,-65.11387199163437,14.842778935221277,-0.00542150907808292,9.073635911941528,0.8897197365760803,0.005293349566636607,-61.54412376135588,16.816129380912972
384000,721.3116042613983,-65.5140329003334,15.582467967219012,-0.006451809088311578,5.00691556930542,0.8377995908260345,0.005074528525437927,-61.54412376135588,16.816129380912972
388000,726.9797852039337,-65.72851794958115,16.222875289336557,-0.0038494863441059122,5.680974388122559,0.8696679294109344,0.0028271974690142086,-61.54412376135588,16.816129380912972
392000,732.8622961044312,-63.44624763727188,13.881141781857607,-0.0066643058353414554,5.336454439163208,0.8731444895267486,0.002617709245532751,-61.54412376135588,16.816129380912972
396000,738.6094553470612,-68.46589007973671,16.98785731913273,-0.0052286355457424,7.12552433013916,0.8531823039054871,0.00481661232188344,-61.54412376135588,16.816129380912972
400000,743.944283246994,-69.3390422463417,15.988025977664607,-0.003986514311594247,6.814125347137451,0.7976675450801849,0.0020979642984457316,-61.54412376135588,16.816129380912972
404000,757.5112643241882,-65.83806627988815,12.476373501366714,-0.005600817075930564,7.665317153930664,0.8117304503917694,0.005975176946958527,-63.959727777168155,19.196435577159047
408000,761.1498599052429,-64.83147776126862,17.1822064243842,-0.0053750984177458605,8.63566975593567,0.8310881853103638,0.004334638136060676,-63.959727777168155,19.196435577159047
412000,764.1306319236755,-59.79699730873108,12.849967465828023,-0.0063410387379117415,5.471831798553467,0.8405091106891632,0.00866390933515504,-63.959727777168155,19.196435577159047
416000,767.4407114982605,-64.08180809020996,15.843796537643005,-0.004208569908281845,5.069343042373657,0.8322027921676636,0.004642714881629218,-63.959727777168155,19.196435577159047
420000,770.606673002243,-66.48998886346817,16.643228065215546,-0.005403356659846992,7.605158853530884,0.8017267942428589,0.006578430777881295,-63.959727777168155,19.196435577159047
424000,774.1826257705688,-65.72829723358154,15.139047143187955,-0.00510227139047732,5.812721920013428,0.8120330750942231,0.003000887081725523,-63.959727777168155,19.196435577159047
428000,780.3217196464539,-63.297299176454544,13.889155860939141,-0.006659534124036614,5.538706922531128,0.8274756491184234,0.004788124696278828,-63.959727777168155,19.196435577159047
432000,786.3702011108398,-66.31197181344032,18.098959757532445,-0.005096114043417898,5.41279969215393,0.8466949880123138,0.002963976317550987,-63.959727777168155,19.196435577159047
436000,791.2614793777466,-62.03548499941826,15.446224915048656,-0.00659181465348233,6.810690402984619,0.8030640721321106,0.015194518417740888,-63.959727777168155,19.196435577159047
440000,794.118682384491,-62.57576912641525,17.44796170661124,-0.004171090225689155,5.947852945327758,0.8056368052959442,0.0010239598723128297,-63.959727777168155,19.196435577159047
444000,803.5820889472961,-66.2143132686615,16.668937542951664,-0.005431635567763227,6.561711978912354,0.8005137145519257,0.001308887555205729,-61.74495650269091,17.888258224119873
448000,808.7759523391724,-67.31084871292114,14.173192299765782,-0.006775132643679793,5.5799400329589846,0.8197299778461457,0.007392943437715682,-61.74495650269091,17.888258224119873
452000,813.2216291427612,-62.173034608364105,14.853546009498409,-0.006876732283892739,4.034873390197754,0.8189994931221009,0.0053610515082255,-61.74495650269091,17.888258224119873
456000,816.1047413349152,-64.46153026819229,17.984151192308452,-0.003669790195999667,6.055881929397583,0.8400449573993682,0.003051920335739851,-61.74495650269091,17.888258224119873
460000,819.7606337070465,-64.03956484794617,15.081981782431772,-0.006221370718597097,5.493946266174317,0.7766074061393737,0.004792134095526613,-61.74495650269091,17.888258224119873
464000,824.1057622432709,-63.904816538095474,16.239561850585158,-0.0039450993979310844,6.14722318649292,0.8002170085906982,0.002933042086738524,-61.74495650269091,17.888258224119873
468000,828.0645589828491,-65.83984023332596,15.606457067163362,-0.005645590843399972,6.224373292922974,0.8307522296905517,0.00031089993213146984,-61.74495650269091,17.888258224119873
472000,831.8697698116302,-63.52743285894394,14.865496842917091,-0.006179333869523162,6.807177543640137,0.8060646474361419,0.0028722547911456788,-61.74495650269091,17.888258224119873
476000,835.5121893882751,-63.0819206237793,14.53330217926863,-0.0063774974692302425,5.136111068725586,0.7795532286167145,0.008214887893758715,-61.74495650269091,17.888258224119873
480000,839.0836431980133,-67.23664623498917,18.539706592684652,-0.004323393162960798,7.662600994110107,0.825370192527771,0.004320966810337268,-61.74495650269091,17.888258224119873
484000,846.5365123748779,-64.13799393177032,17.515440622137774,-0.005767926599364736,4.431360244750977,0.7943145394325256,0.0038143389384106994,-59.84119453653693,17.661125921530097
488000,850.4859833717346,-64.7966393828392,17.132441878029177,-0.0051987312099274876,7.425688076019287,0.764151680469513,0.006278477546584327,-59.84119453653693,17.661125921530097
492000,855.2353994846344,-62.722802340984344,14.50203429620426,-0.007085754658716503,3.5875326871871946,0.7798412322998047,0.0041536490607541054,-59.84119453653693,17.661125921530097
496000,861.0107684135437,-62.58589389920235,13.780470455024197,-0.00574815251166001,4.654239845275879,0.7489172995090485,0.003133643648470752,-59.84119453653693,17.661125921530097
500000,865.7855069637299,-64.83334767818451,14.922937697202974,-0.0070136730801314325,5.708600282669067,0.774082750082016,0.003768484389875093,-59.84119453653693,17.661125921530097
504000,868.8277502059937,-68.34876608848572,15.082850979310868,-0.008442845507835351,5.495935678482056,0.7859617471694946,0.009530698272477212,-59.84119453653693,17.661125921530097
508000,871.6367313861847,-66.63473671674728,13.936265980257593,-0.005904861304288111,5.287299346923828,0.7906716406345368,0.010368729918729525,-59.84119453653693,17.661125921530097
512000,875.3380885124207,-62.418483674526215,14.630231805523435,-0.006185583253429883,4.396036458015442,0.782599276304245,0.00620521617141403,-59.84119453653693,17.661125921530097
