global_step,wall_time_s,ep_return_mean,ep_return_std,policy_loss,value_loss,entropy,approx_kl,eval_return_mean,eval_return_std,mean_k,attn_entropy,lagrange_lambda
4000,1.475003957748413,-57.38842087984085,19.45675689291638,-0.0032857704312190704,71.35099258422852,3.9057476997375487,8.188733336282894e-05,,,,,
8000,2.4602956771850586,-56.48022884130478,15.551480925436607,-0.005222142967395538,61.38255729675293,3.8840089559555055,0.0010985182233562208,,,,,
12000,3.4250946044921875,-52.270199328660965,15.093854293639849,-0.007884835445322097,53.24150772094727,3.8256829261779783,0.00042130421689943185,,,,,
16000,4.314707040786743,-50.26610830426216,15.781342554259728,-0.01233927301503721,45.59317131042481,3.7391593217849732,0.0041418187058297916,,,,,
20000,5.203629016876221,-49.62129747867584,14.524139619673491,-0.003775026849179941,46.76636428833008,3.70902099609375,8.557884077884382e-05,,,,,
24000,6.326787233352661,-43.36852677166462,13.845708061911942,-0.005607702370500256,36.06587142944336,3.691579556465149,0.0017856311111245303,,,,,
28000,7.394376993179321,-46.08604282140732,13.938351287533038,-0.008607072485145185,39.92922821044922,3.580593395233154,0.0033432582312962035,,,,,
32000,8.466724157333374,-43.9581817984581,14.080776124183728,-0.004911111808032764,34.42938423156738,3.5665725231170655,0.000528120081653416,,,,,
36000,9.568783521652222,-42.79775279760361,12.070480470732987,-0.0031026244040112784,33.389122009277344,3.5437038421630858,0.0017694422393105924,,,,,
40000,10.656513214111328,-39.66476573050022,13.095793987114586,-0.004389893216371998,35.523311614990234,3.4529348611831665,0.0006196995025966156,,,,,
44000,12.759582996368408,-44.611253678798676,13.333998960459867,-0.00527691272133961,33.8540542602539,3.4787180423736572,8.046626476243546e-10,-51.57357066310942,15.375552619950955,,,
48000,13.905714988708496,-42.027247935533524,12.43013272409689,-0.0031543261149781674,28.1564697265625,3.4130117416381838,1.1588290246433707e-05,-51.57357066310942,15.375552619950955,,,
52000,15.05198335647583,-43.67811927199364,11.06657278207809,-0.006020289400359613,33.351200103759766,3.445042061805725,0.00020679046374425525,-51.57357066310942,15.375552619950955,,,
56000,16.19695496559143,-38.18458014726639,12.582878504768907,-0.004992102174845048,26.385395812988282,3.4226788520812987,0.0010469425681803868,-51.57357066310942,15.375552619950955,,,
60000,17.23673725128174,-40.31729254126549,13.153955847304847,-0.006642385169980258,28.73179187774658,3.431732726097107,3.0537829494248214e-05,-51.57357066310942,15.375552619950955,,,
64000,18.309885263442993,-41.387735188007355,11.625577664004943,-0.0063704905683408695,23.310717391967774,3.3961716890335083,0.0007485344326923826,-51.57357066310942,15.375552619950955,,,
