global_step,wall_time_s,ep_return_mean,ep_return_std,policy_loss,value_loss,entropy,approx_kl,eval_return_mean,eval_return_std,mean_k,attn_entropy,lagrange_lambda
4000,3.70052170753479,-221.6282730102539,38.64051402773435,-0.0011894483177457005,184.46815643310546,1.5946415305137633,0.00015342009901360144,,,2.301604223251343,1.5769989013671875,0.6870937800407411
8000,6.955418825149536,-223.94767713546753,44.78067988224787,-0.00032486968411831184,195.3166290283203,1.5881120681762695,0.0002294675272423774,,,1.6944792151451111,1.5299553513526916,1.0237417221069334
12000,10.114749193191528,-220.13896417617798,42.26908934281652,-0.0015855622503295308,159.9008575439453,1.5737730741500855,0.0013425547163933515,,,1.3045417070388794,1.4831544160842896,1.134506326913834
16000,13.31374192237854,-221.8661675453186,39.28033369353583,-0.0002206775821832707,134.60907745361328,1.560781228542328,0.0005353887121600564,,,1.1051250338554381,1.4742374897003174,1.104885507822037
20000,16.500953197479248,-216.0037066936493,39.429417021610924,-0.00034621907871041914,88.26279754638672,1.5563596606254577,0.00027752397400035986,,,1.0608333587646483,1.4597660064697267,1.0211230194568635
24000,19.6770601272583,-222.24902844429016,42.69821026423727,-0.0005098148896649946,90.84580078125,1.5556854367256165,0.0002524804713175399,,,1.026520884037018,1.4266368985176086,0.9146876180171966
28000,22.880178928375244,-224.65154433250427,37.162855659048226,-0.0013715723449422511,83.3182601928711,1.578458547592163,0.0010743043181719258,,,1.0166250228881837,1.400973904132843,0.7994376301765446
32000,26.10142183303833,-234.5564479827881,51.40010958114458,0.00012071486580680357,81.63085021972657,1.5698978781700135,0.00030878576053510186,,,1.0082500457763672,1.3350573658943177,0.6786959803104402
36000,29.301647663116455,-224.7550346851349,42.52906231123124,-0.0004831175170693314,76.77087707519532,1.5543307542800904,0.00016631756625429261,,,1.007979190349579,1.385257887840271,0.5576793301105503
40000,32.48501014709473,-224.90984106063843,37.113243819862696,-0.0006234998916625045,51.3641918182373,1.5126509070396423,0.00031263264536391945,,,1.0054375171661376,1.3482856631278992,0.43596892476081894
44000,37.848641872406006,-222.5352944135666,38.191736337310665,-0.00062388617079705,50.06303253173828,1.4890040516853333,0.0006220870680181178,-304.62664522230625,58.94964757788497,1.004812514781952,1.3416741490364075,0.31322935104370175
48000,41.20461368560791,-241.9270899295807,48.308383171619695,-0.0008092393181868829,54.9840648651123,1.485536527633667,0.0013230381009634584,-304.62664522230625,58.94964757788497,1.0038750290870666,1.3067102551460266,0.1901814448833471
52000,44.40721416473389,-214.70365071296692,47.2400938430436,-0.0032339134282665326,52.5008960723877,1.5102466583251952,0.0017364070052281022,-304.62664522230625,58.94964757788497,1.005916690826416,1.343586301803589,0.06753770470619253
56000,47.63711357116699,-216.40304112434387,39.68823318252112,-0.0018114669464921462,39.99586429595947,1.4777584433555604,0.0001909376966068521,-304.62664522230625,58.94964757788497,1.0041875123977662,1.3704666256904603,0.0
60000,50.85760760307312,-224.3400843143463,38.925084099681484,-0.0013269651499285828,46.63302726745606,1.4571475744247437,0.0010121756546141113,-304.62664522230625,58.94964757788497,1.0040000200271606,1.3289878606796264,0.0
64000,54.04554772377014,-241.34506225585938,52.5690859786231,-0.0011247272363107187,56.76567420959473,1.4514460444450379,0.0007641612521183561,-304.62664522230625,58.94964757788497,1.004187524318695,1.2934752225875854,0.0
68000,57.25571370124817,-227.40435934066772,47.443076287639485,-0.002640954425169184,47.82902603149414,1.4669090867042542,0.0023068567548762075,-304.62664522230625,58.94964757788497,1.005750024318695,1.3835471272468567,0.0
72000,60.45116591453552,-231.72053575515747,45.4551302379948,-0.0011169529276230604,43.36915512084961,1.4133304238319397,0.0014443048527027712,-304.62664522230625,58.94964757788497,1.00427086353302,1.3562016129493712,0.0
76000,63.66426420211792,-233.89485597610474,43.01186724929932,-0.0033356312260366394,40.66729736328125,1.4206722021102904,0.004799541644752025,-304.62664522230625,58.94964757788497,1.0037083745002746,1.330430519580841,0.0
80000,66.86393284797668,-232.9989721775055,42.276736749725764,-0.0029502998528187162,35.49627132415772,1.37246071100235,0.0029355325996220927,-304.62664522230625,58.94964757788497,1.0053333401679994,1.3065728783607482,0.0
