global_step,wall_time_s,ep_return_mean,ep_return_std,policy_loss,value_loss,entropy,approx_kl,eval_return_mean,eval_return_std
4000,9.322988510131836,-70.57276463508606,17.2823382086366,-0.0010018149390137675,66.07788963317871,1.5911336183547973,0.0,,
8000,14.728002071380615,-77.67452496290207,19.23287698065432,-0.0006591139733792773,74.24600067138672,1.579280149936676,0.0,,
12000,20.87119197845459,-72.2534431219101,16.644291233671584,-0.0009216477596590167,41.512755966186525,1.582451343536377,0.00017741463452694006,,
16000,27.23412585258484,-71.7999814748764,21.925826673211294,-0.0003494850095642654,36.83113327026367,1.549962341785431,0.0004574567199597368,,
20000,32.86492204666138,-66.64447975158691,15.430437589551047,-0.0015259721039231789,33.81276893615723,1.539427387714386,0.0003219407342839986,,
24000,39.02459001541138,-73.22918802499771,19.822708814193117,-0.003625751264781396,45.809626770019534,1.5409943461418152,0.0011173792721820065,,
28000,45.90783977508545,-67.99617999792099,16.87124606431245,-0.0026461151322969556,30.217296028137206,1.526645576953888,0.0013384189413045533,,
32000,52.81832218170166,-71.51022332906723,15.746054536801998,-0.002565305034552434,35.26989097595215,1.5132123708724976,0.0007856445162421454,,
36000,58.26470112800598,-68.20258456468582,15.468173608934283,-0.001898535256681555,34.671638870239256,1.5083990693092346,0.000284864224731185,,
40000,65.71412086486816,-66.40802299976349,12.477808776918,-0.0028873335830090774,31.69090576171875,1.4429988622665406,0.0008193735430468196,,
44000,80.29437947273254,-71.51486736536026,17.286282750384473,-0.0004034985759753695,33.11060276031494,1.472510302066803,0.00045661971367856325,-61.44928705319762,14.171196037567052
48000,86.92066860198975,-66.01182174682617,16.0608646038348,-0.002605726653050322,33.14433059692383,1.449934434890747,0.0010981739891576582,-61.44928705319762,14.171196037567052
52000,98.44208836555481,-71.60761088132858,18.880161952690447,-0.004354416871365796,31.768777275085448,1.4704671263694764,0.002082125695596915,-61.44928705319762,14.171196037567052
56000,108.16933107376099,-67.04022777080536,14.827843426608341,-0.00188230175328985,33.835526657104495,1.4539965391159058,0.002134432515595108,-61.44928705319762,14.171196037567052
60000,111.84434270858765,-67.9747548699379,16.775535935028042,-0.0011672375030562954,30.022443580627442,1.4021063089370727,0.0016020359907415681,-61.44928705319762,14.171196037567052
