global_step,wall_time_s,ep_return_mean,ep_return_std,policy_loss,value_loss,entropy,approx_kl,eval_return_mean,eval_return_std,mean_k,attn_entropy,lagrange_lambda
4000,1.6925716400146484,-57.64324051141739,18.799875573134134,-0.0025635638419190697,72.53488197326661,3.9069728374481203,0.0,,,,2.7631020735330303e-11,
8000,2.849318742752075,-49.29969884455204,17.554795649045925,-0.005543563151266429,50.59762001037598,3.8900433778762817,0.0017197486514924087,,,,2.7631020735330303e-11,
12000,4.017220973968506,-53.27482309937477,16.80652600129065,-0.010179545893799524,58.26791572570801,3.850318932533264,0.0016633105260552838,,,,2.7631020735330303e-11,
16000,5.1175806522369385,-47.85463270545006,16.749627192847417,-0.004745907474309164,42.914153289794925,3.7805513620376585,0.0026561479446245316,,,,2.7631020735330303e-11,
20000,6.223923921585083,-48.69086882472038,14.775141153803384,-0.015554978712927613,48.111717224121094,3.691260290145874,3.488233487587422e-05,,,,2.7631020735330303e-11,
24000,7.3803181648254395,-49.963504284620285,14.998900122354875,-0.0036134891883703004,48.10971641540527,3.6049633264541625,0.0005217098508146556,,,,2.7631020735330303e-11,
28000,8.504398822784424,-50.90152770280838,16.91544483620971,-0.011894273913232566,48.13946685791016,3.599213147163391,0.0013026852728216908,,,,2.7631020735330303e-11,
32000,9.805182695388794,-46.82444706559181,12.990938141166161,-0.005183765458874312,39.757080078125,3.5547139167785646,0.0019484427862334953,,,,2.7631020735330303e-11,
36000,11.135047197341919,-49.237689554691315,16.474928081802062,-0.003309789802471652,40.288736724853514,3.6360219001770018,0.0008178702351870015,,,,2.7631020735330303e-11,
40000,12.413276672363281,-47.8915219604969,15.113326339007541,-0.00889568901085296,44.03986282348633,3.5539958477020264,0.0035882534662960096,,,,2.7631020735330303e-11,
44000,15.177631616592407,-43.284181982278824,12.894771377521261,-0.003269811605336148,32.50763702392578,3.496177244186401,0.0016349591115721652,-39.89132361393422,12.776304608842029,,2.7631020735330303e-11,
48000,16.49938678741455,-43.12006935477257,12.768954093789151,-0.013579998132772886,30.164756202697752,3.486877608299255,0.002495459782949183,-39.89132361393422,12.776304608842029,,2.7631020735330303e-11,
