global_step,wall_time_s,ep_return_mean,ep_return_std,policy_loss,value_loss,entropy,approx_kl,eval_return_mean,eval_return_std,mean_k,attn_entropy,lagrange_lambda
4000,3.51629900932312,-222.91223788261414,40.92227084206264,-0.0008796511910041715,197.12039031982422,1.5983896613121034,0.00015545322035298708,,,,,
8000,6.443588495254517,-224.08435893058777,43.704918763808394,-0.00024418990549293087,178.15778656005858,1.5798889517784118,2.210932497598295e-06,,,,,
12000,9.322248935699463,-222.22858834266663,43.88153605518216,-0.0009991677797223987,151.85577850341798,1.5779866933822633,0.00018507665276956686,,,,,
16000,12.280646324157715,-210.9867808818817,36.42956282753197,-0.00042123983244479746,96.36187896728515,1.555133092403412,0.0,,,,,
20000,15.257686614990234,-199.57986974716187,33.617032927072835,-0.0006312922926881015,61.58406753540039,1.5501987099647523,0.00041276930624007947,,,,,
24000,18.24708390235901,-221.93806767463684,48.58549611870671,-0.001785062367174195,98.61055908203124,1.513971221446991,0.0005202426473260857,,,,,
28000,21.205783128738403,-213.7023961544037,32.84533987097963,-0.0024501879665379533,75.45272674560547,1.4918056845664978,0.0015959709297021618,,,,,
32000,24.17517399787903,-196.85724258422852,29.867698812626923,-0.0013565210013378516,62.66950950622559,1.5182664155960084,0.0002483951860995148,,,,,
36000,27.146197080612183,-216.41831231117249,49.73492774451854,-5.546250016763565e-06,89.87189636230468,1.5161009788513184,0.0006728262858814559,,,,,
40000,30.0449435710907,-220.81371998786926,41.059352907667545,-0.0014616810528774947,75.99005966186523,1.49575617313385,0.0010916317798546516,,,,,
44000,34.1439995765686,-221.19004678726196,36.68518553383481,1.8628359801375893e-05,63.76891822814942,1.4852262377738952,0.0006867642903671367,-230.42935314029455,43.05996449836857,,,
48000,37.03968143463135,-227.27779722213745,42.0823254245911,-0.00040453468186507635,72.33388214111328,1.4829917550086975,0.0005939753344622059,-230.42935314029455,43.05996449836857,,,
