global_step,wall_time_s,ep_return_mean,ep_return_std,policy_loss,value_loss,entropy,approx_kl,eval_return_mean,eval_return_std
6400,88.22107362747192,-717.2464308738708,106.99342396051011,-0.0005684871420911008,485.2813262939453,1.5982963919639588,0.0003295208939719796,,
12800,157.88418197631836,-708.5374908447266,93.50676347176753,-0.000603856158242877,447.2040100097656,1.5904351711273192,0.0003008702462345081,,
19200,211.4054937362671,-682.8724756240845,78.42647968730579,-0.000466198526584094,406.17857055664064,1.548593783378601,0.00013653606579222544,,
25600,265.4332344532013,-703.3461856842041,83.96890737364295,-0.0003038768440490003,440.1397338867188,1.575941228866577,0.0001606974026799435,,
32000,321.17993569374084,-723.4064207077026,96.41050601041921,-0.00046415187166672924,320.77102813720705,1.5826050758361816,0.00020148406365478878,,
38400,373.73651003837585,-719.9372959136963,102.1041027306372,-0.00017203196110138208,279.7454528808594,1.5852580070495605,8.071462387349015e-11,,
44800,415.6816065311432,-703.5706872940063,99.2047832895809,-0.00040584374406407166,212.59029235839844,1.5800292491912842,6.95387525340152e-11,,
51200,471.26765513420105,-720.6646776199341,100.59801129686838,-0.0001605734453708152,162.59045181274413,1.5789111018180848,0.00014063030830584465,,
57600,528.3008732795715,-722.2495994567871,105.99962234312274,-0.0003057626584169526,138.90118865966798,1.5757858157157898,0.00019173948907700856,,
64000,590.5153906345367,-736.6144905090332,97.64234804643039,-0.00015421164327471536,157.87066268920898,1.5668742418289185,5.185680065551423e-05,-1328.0359399318695,397.7427233659291
70400,645.639529466629,-736.6197805404663,100.6212621968127,-0.00038267838045431547,110.26563339233398,1.5612878203392029,7.050006388453767e-07,-1328.0359399318695,397.7427233659291
76800,725.8917918205261,-726.1604642868042,85.86426724833635,-0.00033242568565263755,73.85907649993896,1.5466010808944701,1.2293458473422448e-10,-1328.0359399318695,397.7427233659291
83200,819.5684654712677,-740.3616695404053,116.60230279568158,-0.0005300764349328024,121.42938804626465,1.5460294842720033,3.22105020726049e-05,-1328.0359399318695,397.7427233659291
89600,905.8000590801239,-744.7609882354736,101.49996036481085,-0.0002719557736602596,115.43424530029297,1.53939391374588,2.3739376047160476e-06,-1328.0359399318695,397.7427233659291
96000,991.214293718338,-738.5497894287109,109.13457353305823,-0.0003238836155464497,82.60108833312988,1.537723684310913,5.933215297773131e-05,-1328.0359399318695,397.7427233659291
102400,1066.1607434749603,-731.8030080795288,87.26154434886703,-0.0005565350056665252,116.81022186279297,1.5563235878944397,0.0,-1328.0359399318695,397.7427233659291
108800,1145.690057516098,-711.154764175415,92.74964728925447,-0.000329955568338236,87.84842872619629,1.5611616849899292,5.523266372620128e-06,-1328.0359399318695,397.7427233659291
115200,1220.7553300857544,-737.6415758132935,91.65484697556188,-0.0005970447246218313,126.41519088745117,1.5618074893951417,5.832422539242544e-06,-1328.0359399318695,397.7427233659291
121600,1314.2725591659546,-737.5991163253784,97.20268481595323,-0.00024311731696196047,106.39679222106933,1.5643805503845214,3.9499955208155414e-05,-830.2639938294888,152.50614870522494
128000,1393.2885251045227,-724.3514204025269,108.92710376703134,-0.0003981947200494496,98.0526683807373,1.5584868669509888,0.00012200859278982539,-830.2639938294888,152.50614870522494
134400,1478.558999300003,-702.7204151153564,90.552883444887,-0.0003300232142464665,110.39973487854004,1.5305967330932617,0.00017446785077481763,-830.2639938294888,152.50614870522494
140800,1563.2177064418793,-750.0937585830688,106.64277652041964,-0.00031752639604132327,97.96499481201172,1.5192325949668883,8.565134966678211e-05,-830.2639938294888,152.50614870522494
147200,1651.4501295089722,-720.9482054710388,98.70855314577929,-0.0005093587870651284,71.4532663345337,1.5042475700378417,0.0006360472652886529,-830.2639938294888,152.50614870522494
153600,1731.7338840961456,-749.5070238113403,103.271896476242,-0.0006939602445491744,73.59493064880371,1.4889588475227356,0.0003993757622311023,-830.2639938294888,152.50614870522494
160000,1812.8888294696808,-734.0888729095459,80.12785508638508,-0.0006466562822751599,78.90796966552735,1.4881171107292175,0.000315995027296595,-830.2639938294888,152.50614870522494
166400,1900.5643656253815,-704.3577084541321,81.12908102575247,-0.0007119502006389666,80.54129524230957,1.4762563109397888,0.00020236992652402085,-830.2639938294888,152.50614870522494
172800,1989.124207496643,-740.3033428192139,103.4531225541581,-0.0005595849784683082,103.9122760772705,1.5233598589897155,0.0003775015031424189,-830.2639938294888,152.50614870522494
179200,2083.2854220867157,-753.2675065994263,92.99672811904829,-0.0005218430524667639,84.69444961547852,1.5243952751159668,0.0010768893090620014,-830.2639938294888,152.50614870522494
185600,2173.3020539283752,-760.1324920654297,114.63801266569459,-0.0009828629849265135,103.77149353027343,1.5409198164939881,0.00014808507646861259,-1013.9111339151859,285.4016380650322
192000,2251.4054033756256,-755.594651222229,103.36067682056778,-0.0006613374704320663,90.05551300048828,1.5410757660865784,0.00019398605181777384,-1013.9111339151859,285.4016380650322
198400,2336.974622488022,-715.1403608322144,86.3017423723482,-0.0009760222383871752,59.7587251663208,1.529494845867157,0.0005925712550379103,-1013.9111339151859,285.4016380650322
204800,2390.804713010788,-723.7751302719116,115.10841233840826,-0.0008039675033554072,90.30082359313965,1.4998494982719421,0.00037160781449833145,-1013.9111339151859,285.4016380650322
211200,2438.116733789444,-773.1685876846313,95.51125521285319,-0.0004513658435016055,88.79938049316407,1.4950493693351745,0.0006246394957997836,-1013.9111339151859,285.4016380650322
217600,2489.5266485214233,-712.6706485748291,89.7450911777346,-0.0007038941944823129,89.79525794982911,1.5104700922966003,0.0002827473440726536,-1013.9111339151859,285.4016380650322
224000,2545.4164316654205,-746.8447933197021,116.76572092946975,-0.0009964230386346306,89.57897109985352,1.5151821613311767,0.0007322542613110272,-1013.9111339151859,285.4016380650322
230400,2589.7484378814697,-734.6908292770386,91.70998413844649,-0.0008098882605057422,69.45948638916016,1.5164032578468323,0.0006856078176497249,-1013.9111339151859,285.4016380650322
236800,2646.4720368385315,-740.6965847015381,79.8966904582104,-0.0008224236351913383,68.80434379577636,1.4761330366134644,0.0012508593923994337,-1013.9111339151859,285.4016380650322
243200,2717.3478083610535,-698.1579551696777,82.06804009473417,-0.000991801048071217,72.56856575012208,1.4601456642150878,0.0001267907951842062,-833.3012128472328,113.88306492254915
249600,2767.3939266204834,-683.5083885192871,88.86691101539412,-0.0007706092503667605,75.9405948638916,1.4485679149627686,0.0011534719276824034,-833.3012128472328,113.88306492254915
256000,2827.02778673172,-709.2637910842896,95.44212882522848,-0.0006683107458762549,64.92593574523926,1.4871503353118896,0.001098306296965651,-833.3012128472328,113.88306492254915
262400,2903.3872356414795,-743.8368210792542,130.71657626507871,-0.0015512809243324987,86.1399990081787,1.5115881085395813,0.0006851210560622989,-833.3012128472328,113.88306492254915
268800,2988.896767616272,-750.7196531295776,106.64074681049887,-0.0016327437341484784,54.13409233093262,1.4324416041374206,0.0002876788508729078,-833.3012128472328,113.88306492254915
275200,3069.5192301273346,-704.5971374511719,87.69366038944185,-0.0019904932995753466,63.28458518981934,1.4674047708511353,0.0013356407605242594,-833.3012128472328,113.88306492254915
281600,3153.6621828079224,-740.3363456726074,102.88769842506431,-0.0009629856228444922,91.78847312927246,1.4874788045883178,0.0010546451501722953,-833.3012128472328,113.88306492254915
288000,3234.6788659095764,-747.4171104431152,88.87050567163965,-0.0020438381284475504,42.23556632995606,1.4319799184799193,0.0012671800031966995,-833.3012128472328,113.88306492254915
294400,3320.0798716545105,-760.0263223648071,126.58769394435797,-0.001999170293061381,76.60114860534668,1.4745469093322754,0.000993595402542269,-833.3012128472328,113.88306492254915
300800,3415.2952744960785,-764.2575817108154,142.74216496670033,-0.0015178115566183425,87.63029518127442,1.4532160997390746,0.000927396230690647,-826.0593148171902,172.9934405497955
307200,3503.7271547317505,-754.4381628036499,106.53042815876789,-0.00184964335362503,64.19867248535157,1.4038568258285522,0.0019843224316234086,-826.0593148171902,172.9934405497955
313600,3586.5087110996246,-745.7701025009155,98.91389403598876,-0.0023289226660077487,45.54387035369873,1.3743547558784486,0.0017864704232173124,-826.0593148171902,172.9934405497955
320000,3677.227793931961,-740.4758348464966,88.68393705694822,-0.003001396355839958,52.10296211242676,1.3710901856422424,0.003102824148004113,-826.0593148171902,172.9934405497955
326400,3770.3764941692352,-740.6260871887207,89.50603478955149,-0.0019384729079077623,49.93785705566406,1.2826278805732727,0.0021533543753321283,-826.0593148171902,172.9934405497955
332800,3855.5901153087616,-731.8634614944458,69.27583532990543,-0.0030813755906419884,41.2210506439209,1.295906925201416,0.002322906408386194,-826.0593148171902,172.9934405497955
339200,3942.2905983924866,-714.0050001144409,82.22113050493152,-0.00187537209899169,52.264683151245116,1.3431327939033508,0.0027992431586220225,-826.0593148171902,172.9934405497955
345600,4031.702056646347,-694.5108251571655,84.38701872093002,-0.0028565913620016924,42.03982238769531,1.3341250896453858,0.001755651636631228,-826.0593148171902,172.9934405497955
352000,4111.929090023041,-723.8689298629761,75.83969952145145,-0.0025029178545422194,59.9621337890625,1.3224595069885254,0.0021400617464678363,-826.0593148171902,172.9934405497955
358400,4194.136709928513,-725.9312772750854,88.3737116773986,-0.0014303454511682468,49.084503746032716,1.3883784890174866,0.00046881087362029563,-826.0593148171902,172.9934405497955
364800,4283.112520694733,-735.3831920623779,95.55093033996383,-0.0032691082966048056,49.80786552429199,1.3407716512680055,0.004530549363698811,-766.0742872953415,103.50979975563496
371200,4358.955410480499,-726.5021371841431,83.19662200808214,-0.002200694549867577,47.194475173950195,1.3706827402114867,0.0020209086413766884,-766.0742872953415,103.50979975563496
377600,4435.670262813568,-691.515097618103,82.93228102265144,-0.0012339646456663634,74.72308921813965,1.3278792023658752,0.0017482043855125084,-766.0742872953415,103.50979975563496
384000,4508.34659743309,-687.637059211731,74.22178500173115,-0.0024522489222775336,53.04384307861328,1.29321368932724,0.002029281816794537,-766.0742872953415,103.50979975563496
390400,4548.529186487198,-731.0776491165161,103.3597164902588,-0.0024789728922769427,64.5782356262207,1.2782814264297486,0.002422935866071696,-766.0742872953415,103.50979975563496
