global_step,wall_time_s,ep_return_mean,ep_return_std,policy_loss,value_loss,entropy,approx_kl,eval_return_mean,eval_return_std,mean_k,attn_entropy,lagrange_lambda
4000,4.0953688621521,-236.48676705360413,37.65680652675527,-0.0002325890547593801,225.9679153442383,1.6030255794525146,4.055285244248807e-05,,,4.889521074295044,,
8000,7.771984100341797,-239.1541600227356,54.0506985794405,-0.0006946056573553961,188.5789779663086,1.595860230922699,6.95387525340152e-11,,,4.937854242324829,,
12000,11.226410865783691,-230.2644076347351,37.54692494774274,-0.0006688288671227837,177.33712005615234,1.5908010005950928,4.522288895714155e-06,,,4.944833469390869,,
16000,14.951512098312378,-225.4159290790558,40.622705401400395,-0.0003054673153698673,142.47653045654297,1.5726083159446715,2.655793105077464e-06,,,4.965437555313111,,
20000,18.656108140945435,-214.6289620399475,37.93763686788627,-0.0006643541654923979,89.74909210205078,1.5657151460647583,0.0,,,4.9674585342407225,,
24000,22.369932889938354,-209.20512580871582,41.072093460319365,-0.0009376075189479139,80.14382400512696,1.5382137656211854,0.0014133974006399486,,,4.98312520980835,,
28000,26.105724811553955,-217.7591049671173,46.58852596853089,-0.00054161612698711,78.96118698120117,1.514082431793213,0.0001797865249391184,,,4.975062513351441,,
32000,29.77083969116211,-217.4443383216858,28.719352267517934,-0.002239397189929271,76.92643356323242,1.510513150691986,0.0003486238570076239,,,4.992375278472901,,
36000,33.52535700798035,-229.41822862625122,49.057807835933396,-0.0009124309112472862,72.80167198181152,1.5011315584182738,0.00045128071651561185,,,4.92618761062622,,
40000,37.289196729660034,-224.41542196273804,37.149400594870855,-9.930437624277033e-05,70.47251396179199,1.474100661277771,0.0004335753572959233,,,4.870000123977661,,
44000,43.80469059944153,-203.25062084197998,37.10992936141687,-0.0014283494796739405,65.77833786010743,1.4687408328056335,0.00020866413542535155,-258.8722945302725,49.17593681587861,4.9120001792907715,,
48000,47.52249050140381,-214.7738597393036,41.313064591504514,-0.0009217480197257544,55.5770751953125,1.4775070071220398,0.000903389441939606,-258.8722945302725,49.17593681587861,4.893562602996826,,
52000,51.23477578163147,-212.34998440742493,37.64435529233291,-0.001977897964369424,54.20566024780273,1.4853576302528382,0.0008194519123013999,-258.8722945302725,49.17593681587861,4.839771032333374,,
56000,54.959969997406006,-221.98258352279663,40.582245901950984,-0.0029028687584019995,56.488877868652345,1.4573931574821473,0.0008400356946367538,-258.8722945302725,49.17593681587861,4.792479228973389,,
60000,58.653621673583984,-213.2496738433838,40.208842519265644,-0.0013130316946383669,58.320299530029295,1.450334095954895,0.00038716614701358315,-258.8722945302725,49.17593681587861,4.617333459854126,,
64000,62.3601279258728,-213.23693299293518,33.158790128292786,-0.0016495409274162932,50.69679908752441,1.4285855054855348,0.0006557192906039066,-258.8722945302725,49.17593681587861,4.767541837692261,,
68000,66.08085131645203,-211.35909986495972,32.59257410236913,-0.0009705530670083284,34.23174839019775,1.441938054561615,0.00046366639227684024,-258.8722945302725,49.17593681587861,4.6968542575836185,,
72000,69.72323703765869,-222.27931952476501,38.36091143414459,-0.0018005225057713403,46.51464996337891,1.3935995697975159,0.0,-258.8722945302725,49.17593681587861,4.718437576293946,,
76000,73.35441589355469,-222.5671625137329,36.01978439667189,-0.0016692194264809057,33.17251739501953,1.3903044223785401,0.002639220788842067,-258.8722945302725,49.17593681587861,4.638145875930786,,
80000,77.07542824745178,-232.3301944732666,42.09437678429624,-0.002037950300553337,41.26414413452149,1.4113256335258484,0.0010060790317535818,-258.8722945302725,49.17593681587861,4.479791784286499,,
84000,83.54149293899536,-231.3946235179901,47.063348974448495,-0.0021375712034059635,52.58213920593262,1.4268557667732238,0.0004814016882470851,-236.004829287529,51.662297783931606,4.436833477020263,,
88000,87.25550150871277,-229.08757138252258,33.199891778062195,-0.0021981428558356165,39.96740226745605,1.354298508167267,0.0016953748791323387,-236.004829287529,51.662297783931606,4.525229263305664,,
92000,90.96152114868164,-209.9632292985916,45.586900329254895,-0.00299176928106073,36.532210731506346,1.3400706052780151,0.004808825536747463,-236.004829287529,51.662297783931606,4.433145999908447,,
96000,94.64653062820435,-215.44933009147644,37.06318886120567,-0.0029587263185530954,42.88838272094726,1.2846858739852904,0.0023747297083900774,-236.004829287529,51.662297783931606,4.296812582015991,,
100000,98.35322690010071,-234.39311575889587,53.057267661026074,-0.002662459909760706,61.43621635437012,1.3101892471313477,0.004049630928435366,-236.004829287529,51.662297783931606,4.273020935058594,,
104000,102.14250922203064,-225.17299151420593,43.55600361080264,-0.0022169814337200224,36.36084461212158,1.3964142084121705,0.001373258387320675,-236.004829287529,51.662297783931606,4.165833377838135,,
108000,105.89440727233887,-228.5402181148529,44.79169626530044,-0.0007591072824482903,54.92415542602539,1.4284708499908447,0.0008502231181410025,-236.004829287529,51.662297783931606,4.23733344078064,,
112000,109.60554718971252,-222.9943492412567,43.906574157069564,-0.0033315187956711513,49.98587188720703,1.4021949172019958,0.002834230725420639,-236.004829287529,51.662297783931606,4.328000116348266,,
116000,113.32584500312805,-237.29705119132996,48.879762523356185,-0.0017472738221355534,39.28455505371094,1.3457786560058593,0.0011095555423720148,-236.004829287529,51.662297783931606,3.6829584360122682,,
120000,116.89973735809326,-236.26710891723633,43.62480100406352,-0.0014737265674048317,38.3842752456665,1.3518894910812378,0.0029537283053699265,-236.004829287529,51.662297783931606,3.45533344745636,,
124000,123.35857367515564,-240.63589525222778,49.74396561495964,-0.0021413385265816485,30.250594520568846,1.3108339786529541,0.0008565777307958378,-253.92072139680386,78.95684363022835,3.517208433151245,,
128000,127.05488276481628,-245.26446866989136,49.827215333188896,-0.003944471185173226,33.60508708953857,1.2664852857589721,0.0038674024463834834,-253.92072139680386,78.95684363022835,3.3885833740234377,,
132000,130.74369955062866,-233.3628751039505,49.00009772332401,-0.0032975259728264205,28.79641342163086,1.2761141180992126,0.0034740315176350124,-253.92072139680386,78.95684363022835,3.2757917404174806,,
136000,134.39697003364563,-238.44277906417847,43.75671249905215,-0.0035407566168967008,32.57431507110596,1.2681213855743407,0.003702380916181336,-253.92072139680386,78.95684363022835,3.469437575340271,,
140000,138.1275486946106,-233.74853658676147,49.03041463081334,-0.003225009247039701,30.7162073135376,1.2864140033721925,0.0021066862854252967,-253.92072139680386,78.95684363022835,3.48075008392334,,
144000,141.7630090713501,-228.574134349823,41.86569184384257,-0.002561486838307836,28.87503318786621,1.1984087824821472,0.004359319879983925,-253.92072139680386,78.95684363022835,3.3741667747497557,,
148000,145.45597624778748,-243.0034167766571,40.71266394741827,-0.004864551763671132,27.739159965515135,1.187022340297699,0.00536995027505327,-253.92072139680386,78.95684363022835,3.3145209312438966,,
152000,149.14275121688843,-238.50966000556946,49.993828157088096,-0.002840965969410458,25.81846218109131,1.1287415981292725,0.0019741552241612226,-253.92072139680386,78.95684363022835,3.2755833864212036,,
156000,152.84268403053284,-239.85711359977722,58.49888637846282,-0.0021688052030755635,53.92918472290039,1.227386999130249,0.0015178672949938798,-253.92072139680386,78.95684363022835,3.724854254722595,,
160000,156.6078863143921,-239.58575701713562,53.68534291604155,-0.004281849788346647,52.111609649658206,1.2312822580337524,0.005206594552146271,-253.92072139680386,78.95684363022835,3.743916726112366,,
164000,163.00298380851746,-228.76637625694275,41.751404662518446,-0.00510972113868533,34.68845081329346,1.2597370743751526,0.0027252209503785705,-236.3902229964733,58.46326052554636,4.2685833930969235,,
