global_step,wall_time_s,ep_return_mean,ep_return_std,policy_loss,value_loss,entropy,approx_kl,eval_return_mean,eval_return_std
4000,7.561868667602539,-79.89704865217209,21.96934766680316,-0.0008064089305641175,94.24759216308594,1.5994428038597106,0.0002479466129443608,,
8000,13.702568054199219,-69.91051650047302,21.011968024303183,-0.0019635456616136082,67.78758010864257,1.5891378283500672,0.00017801825160859152,,
12000,17.763051509857178,-72.22057676315308,18.14670869407133,-0.0012023611364806897,47.62727737426758,1.5696213245391846,0.0005105936742620554,,
16000,24.967936754226685,-74.1029469370842,23.505839081889427,-0.000615839288289255,48.70999755859375,1.5296786308288575,0.00047795600308261357,,
20000,31.54311966896057,-66.0585508942604,17.384609454604913,-0.0022699039805447628,32.8650520324707,1.4797728896141051,0.001829075899149757,,
24000,38.67984080314636,-65.7360970377922,14.443868847284559,-0.004782640550673634,34.31188316345215,1.4528436541557312,0.0015829970317427055,,
28000,44.48089265823364,-65.7666782438755,18.687402118578966,-0.0036928357409002468,32.590565872192386,1.4126382231712342,0.0034500220057476993,,
32000,49.503310680389404,-60.09872251749039,12.203565089632606,-0.003939646697137533,27.621801567077636,1.421850848197937,0.001566811156337887,,
36000,55.87112998962402,-65.95483100414276,17.90444068850375,-0.002611110563351193,34.19119987487793,1.411707866191864,0.0035844024990219657,,
40000,63.72129511833191,-67.15003824234009,18.796586091443718,-0.003034468579652305,29.591733741760255,1.376818299293518,0.002432677078662282,,
44000,76.45472192764282,-71.98339250683784,18.356412154920832,-0.0035071843111266652,34.839473724365234,1.349076271057129,0.0010614224622258917,-74.18299720622599,23.049435342998382
48000,83.09599351882935,-70.89528468251228,21.512541789191737,-0.0026527198568607525,37.36147575378418,1.2707863926887513,0.002831534256576562,-74.18299720622599,23.049435342998382
52000,89.58997941017151,-74.24718141555786,21.209171720780947,-0.004544424782216084,38.09316520690918,1.2217968344688415,0.0028799119463074007,-74.18299720622599,23.049435342998382
56000,96.19613027572632,-73.94813644886017,22.690927437930817,-0.003258111284502441,36.481540298461915,1.1443061470985412,0.003214572557364592,-74.18299720622599,23.049435342998382
60000,101.01507210731506,-77.25277918577194,21.814942285609312,-0.006000934696135429,36.57389144897461,1.1342583298683167,0.002939559423287097,-74.18299720622599,23.049435342998382
64000,104.39583969116211,-72.7111884355545,20.547897873635083,-0.004219459491549049,27.551793098449707,1.1501731991767883,0.00480674920254387,-74.18299720622599,23.049435342998382
68000,109.63458847999573,-77.2998036146164,21.95757356635317,-0.0031855193007892524,30.787157821655274,1.2135910153388978,0.0014048174358322284,-74.18299720622599,23.049435342998382
72000,115.06684470176697,-71.7339882850647,21.249386504126182,-0.0029311408084467415,23.18888282775879,1.2278818607330322,4.475672364545602e-05,-74.18299720622599,23.049435342998382
